empleado_id,nombre,tienda_id,rol,tipo_contrato,salario_diario_mxn,antiguedad_meses,disponibilidad
E03766,Ana González,T048,cajas,completo,238.01,90,completa
E03767,Mario Martínez,T048,cajas,completo,224.04,16,completa
E03768,Adriana Ramírez,T048,perecederos,completo,252.38,35,completa
E03769,Manuel Rivera,T048,perecederos,completo,244.84,19,completa
E03770,Brenda Hernández,T048,piso_reposicion,completo,254.63,88,completa
E03771,Andrea Delgado,T048,almacen,completo,213.31,28,completa
E03772,Andrea Gutiérrez,T048,perecederos,completo,298.21,77,completa
E03773,Roberto Castillo,T048,cajas,completo,249.54,50,completa
E03774,Arturo Guerrero,T048,piso_reposicion,completo,221.05,10,completa
E03775,Víctor Delgado,T048,perecederos,completo,257.39,106,completa
E03776,Claudia Juárez,T048,cajas,completo,231.01,86,completa
E03777,Ricardo Ramírez,T048,cajas,completo,270.02,31,completa
E03778,Mario Castro,T048,cajas,completo,227.2,106,parcial_manana
E03779,Adriana Silva,T048,almacen,completo,243.68,85,parcial_tarde
E03780,Fernanda García,T048,perecederos,completo,233.21,98,completa
E03781,Diana Guerrero,T048,cajas,completo,237.98,21,completa
E03782,Rosa Guerrero,T048,piso_reposicion,completo,216.99,1,completa
E03783,Cecilia Delgado,T048,piso_reposicion,completo,244.26,7,parcial_tarde
E03784,Gabriela Morales,T048,almacen,completo,225.62,65,completa
E03785,Sofía Ramírez,T048,piso_reposicion,completo,256.97,95,completa
E03786,Víctor Castro,T048,cajas,completo,241.97,110,parcial_tarde
E03787,María Mendoza,T048,cajas,completo,222.44,116,completa
E03788,Salvador Castro,T048,cajas,completo,265.7,72,completa
E03789,Sergio Rivera,T048,cajas,completo,254.77,76,completa
E03790,Adriana Ramírez,T048,piso_reposicion,completo,251.37,35,parcial_tarde
E03791,María Núñez,T048,piso_reposicion,completo,231.31,0,completa
E03792,Miguel Jiménez,T048,almacen,completo,236.91,23,parcial_tarde
E03793,Eduardo Guerrero,T048,piso_reposicion,completo,218.55,6,completa
E03794,Claudia Luna,T048,almacen,completo,249.98,82,completa
E03795,Carlos Chávez,T048,perecederos,completo,242.16,60,parcial_tarde
E03796,Gabriela Rivera,T048,perecederos,completo,288.09,93,completa
E03797,Lucía Rojas,T048,cajas,completo,232.75,17,completa
E03798,Elena Vargas,T048,perecederos,completo,284.78,110,completa
E03799,Óscar Medina,T048,piso_reposicion,completo,253.06,87,completa
E03800,Rubén Contreras,T048,cajas,completo,272.6,109,completa
E03801,Manuel Flores,T048,perecederos,completo,263.3,78,completa
E03802,Patricia Cruz,T048,piso_reposicion,completo,231.44,41,parcial_manana
E03803,Rubén Martínez,T048,cajas,completo,270.03,75,parcial_manana
E03804,Brenda Morales,T048,perecederos,completo,270.56,73,parcial_tarde
E03805,Antonio Gutiérrez,T048,cajas,completo,257.28,21,completa
E03806,Diana Chávez,T048,cajas,completo,234.16,12,parcial_manana
E03807,Fernanda Sánchez,T048,cajas,completo,246.77,78,parcial_manana
E03808,María Juárez,T048,perecederos,completo,255.86,11,completa
E03809,Sofía Ramos,T048,piso_reposicion,completo,243.27,12,parcial_tarde
E03810,Claudia Gutiérrez,T048,almacen,completo,209.82,8,completa
E03811,Arturo Guerrero,T048,piso_reposicion,completo,230.29,75,parcial_manana
E03812,Mónica Ramos,T048,almacen,completo,242.44,112,completa
E03813,Fernando Rojas,T048,perecederos,completo,268.25,60,completa
E03814,Itzel Torres,T048,piso_reposicion,completo,254.8,18,completa
E03815,Arturo Guerrero,T048,cajas,completo,233.95,62,completa
E03816,Claudia Silva,T048,piso_reposicion,completo,232.0,58,completa
E03817,Salvador Ruiz,T048,cajas,completo,250.02,71,completa
E03818,Luis Rojas,T048,piso_reposicion,completo,230.03,52,parcial_manana
E03819,Paola Castro,T048,cajas,completo,261.07,64,completa
E03820,Salvador Mendoza,T048,piso_reposicion,completo,217.44,39,completa
E03821,Gabriela Ruiz,T048,piso_reposicion,completo,235.97,109,completa
E03822,Sergio Contreras,T048,piso_reposicion,completo,216.94,65,completa
E03823,Fernando Mendoza,T048,piso_reposicion,completo,241.46,37,completa
E03824,Elena Herrera,T048,cajas,completo,269.81,0,completa
E03825,Claudia Hernández,T048,almacen,completo,201.0,82,completa
E03826,Mario Contreras,T048,cajas,completo,247.42,45,completa
E03827,Verónica Álvarez,T048,almacen,completo,224.64,30,parcial_tarde
E03828,Carlos Sánchez,T048,piso_reposicion,completo,246.01,58,completa
E03829,Manuel Gómez,T048,piso_reposicion,completo,213.74,58,completa
E03830,Luis Flores,T048,cajas,completo,244.36,97,completa
E03831,Salvador Díaz,T048,piso_reposicion,completo,249.27,65,parcial_manana
E03832,Javier Rojas,T048,piso_reposicion,completo,236.61,84,completa
E03833,Francisco Chávez,T048,almacen,completo,237.49,78,parcial_manana
E03834,Mónica Ortiz,T048,almacen,completo,218.2,102,completa
E03835,Javier Álvarez,T048,piso_reposicion,completo,256.0,0,parcial_tarde
E03836,Alejandra Cruz,T048,piso_reposicion,completo,213.87,45,completa
E03837,Adriana Rojas,T048,cajas,completo,225.47,86,completa
E03838,Salvador Ruiz,T048,almacen,completo,226.42,17,completa
E03839,Víctor Rivera,T048,piso_reposicion,completo,233.54,53,completa
E03840,Elena Aguilar,T048,cajas,completo,258.31,48,parcial_manana
E03841,Raúl Luna,T049,piso_reposicion,completo,252.39,97,completa
E03842,Sofía Mendoza,T049,almacen,completo,242.46,96,completa
E03843,Sofía Luna,T049,perecederos,completo,290.67,43,completa
E03844,Alejandra Ortiz,T049,perecederos,completo,280.27,116,completa
E03845,Ángel Jiménez,T049,piso_reposicion,completo,217.12,1,completa
E03846,Javier Cruz,T049,perecederos,completo,233.63,23,completa
E03847,Fernanda Jiménez,T049,piso_reposicion,completo,227.04,86,completa
E03848,Ana Rojas,T049,piso_reposicion,completo,234.75,94,completa
E03849,Luis Aguilar,T049,cajas,completo,238.16,9,completa
E03850,Roberto Martínez,T049,almacen,completo,237.11,19,completa
E03851,Patricia Romero,T049,piso_reposicion,completo,246.12,40,parcial_tarde
E03852,José Morales,T049,almacen,completo,248.6,4,completa
E03853,Francisco Vázquez,T049,piso_reposicion,completo,230.03,94,completa
E03854,Elena Castillo,T049,perecederos,completo,285.0,81,parcial_manana
E03855,Brenda Romero,T049,piso_reposicion,completo,247.06,90,completa
E03856,Karla Guerrero,T049,almacen,completo,249.44,56,completa
E03857,Daniela Guerrero,T049,piso_reposicion,completo,248.68,77,completa
E03858,Cecilia Contreras,T049,cajas,completo,237.01,69,completa
E03859,Fernanda Mendoza,T049,piso_reposicion,completo,210.76,83,completa
E03860,Jorge Gómez,T049,cajas,completo,278.09,54,completa
E03861,Verónica Ramírez,T049,cajas,completo,262.96,78,completa
E03862,Salvador Delgado,T049,piso_reposicion,completo,250.63,78,completa
E03863,Antonio Núñez,T049,piso_reposicion,completo,249.66,77,completa
E03864,Fernando Martínez,T049,cajas,completo,264.15,105,completa
E03865,Brenda Torres,T049,piso_reposicion,completo,247.57,42,completa
E03866,Gabriela Herrera,T049,perecederos,completo,295.06,106,completa
E03867,Antonio Sánchez,T049,almacen,completo,245.71,3,parcial_manana
E03868,Itzel López,T049,perecederos,completo,256.55,58,completa
E03869,Lucía Silva,T049,piso_reposicion,completo,211.55,53,completa
E03870,Daniela Hernández,T049,perecederos,completo,232.71,105,completa
E03871,Diana Torres,T049,perecederos,completo,261.26,5,completa
E03872,Juan Silva,T049,almacen,completo,241.75,26,completa
E03873,Guadalupe González,T049,almacen,completo,242.38,56,completa
E03874,Cecilia Álvarez,T049,piso_reposicion,completo,230.22,98,completa
E03875,Juan Castillo,T049,cajas,completo,238.1,56,completa
E03876,Fernanda Vázquez,T049,almacen,completo,225.33,77,completa
E03877,Francisco Delgado,T049,almacen,completo,241.63,21,completa
E03878,Claudia García,T049,cajas,completo,258.19,114,completa
E03879,Eduardo López,T049,cajas,completo,228.39,94,completa
E03880,Silvia Ramírez,T049,cajas,completo,241.73,5,completa
E03881,Fernando Ramos,T049,perecederos,completo,268.88,85,completa
E03882,Salvador Contreras,T049,almacen,completo,226.91,15,completa
E03883,Antonio López,T049,piso_reposicion,completo,251.53,67,completa
E03884,Itzel Ortiz,T049,piso_reposicion,completo,256.61,85,completa
E03885,Guadalupe Gutiérrez,T049,cajas,completo,226.03,112,completa
E03886,Elena Ramírez,T049,piso_reposicion,completo,221.22,8,completa
E03887,Mónica Reyes,T049,cajas,completo,243.53,34,completa
E03888,Paola Torres,T049,piso_reposicion,completo,224.82,83,completa
E03889,Ángel Pérez,T049,cajas,completo,244.5,31,completa
E03890,Daniela Jiménez,T049,almacen,completo,202.04,86,completa
E03891,Mónica Luna,T049,perecederos,completo,234.62,22,completa
E03892,Mónica Ortiz,T049,perecederos,completo,288.69,19,completa
E03893,Silvia Aguilar,T049,almacen,completo,205.13,65,completa
E03894,Guadalupe Medina,T049,piso_reposicion,completo,251.2,83,completa
E03895,María Delgado,T049,piso_reposicion,completo,225.33,24,completa
E03896,Sergio Juárez,T049,cajas,completo,238.55,105,completa
E03897,María Núñez,T049,cajas,completo,226.04,105,completa
E03898,Rosa Juárez,T049,piso_reposicion,completo,210.66,9,completa
E03899,Alejandra Luna,T049,perecederos,completo,254.87,36,completa
E03900,Elena Contreras,T049,cajas,completo,270.12,67,parcial_manana
E03901,Elena Castro,T049,piso_reposicion,completo,256.0,59,completa
E03902,Daniela Ramos,T049,piso_reposicion,completo,213.08,30,completa
E03903,Óscar Díaz,T049,piso_reposicion,completo,211.55,64,completa
E03904,Fernando Castillo,T049,cajas,completo,229.53,116,completa
E03905,Karla Delgado,T049,piso_reposicion,completo,248.31,37,completa
E03906,Laura Ruiz,T049,cajas,completo,232.29,26,parcial_manana
E03907,Guadalupe Jiménez,T049,perecederos,completo,246.16,89,completa
E03908,Miguel Hernández,T049,perecederos,completo,292.23,69,completa
E03909,Brenda Rivera,T049,cajas,completo,272.5,83,completa
E03910,Elena Romero,T049,cajas,completo,260.22,78,completa
E03911,José Morales,T049,cajas,completo,229.84,92,completa
E03912,Sofía Chávez,T049,piso_reposicion,completo,229.06,88,parcial_manana
E03913,Óscar Díaz,T049,piso_reposicion,completo,221.81,73,parcial_manana
E03914,Fernando Hernández,T049,piso_reposicion,completo,243.59,54,completa
E03915,Andrea Chávez,T049,cajas,completo,266.8,55,completa
E03916,Luis Gutiérrez,T049,cajas,completo,228.53,32,completa
E03917,Gabriela Álvarez,T049,cajas,completo,273.88,54,completa
E03918,Patricia González,T049,cajas,completo,247.77,73,completa
E03919,Luis Ramos,T049,cajas,completo,267.7,86,completa
E03920,Paola Guerrero,T049,cajas,completo,223.1,93,parcial_manana
E03921,María Pérez,T050,perecederos,completo,239.01,111,completa
E03922,María Contreras,T050,piso_reposicion,completo,237.29,97,parcial_tarde
E03923,Sofía Cruz,T050,cajas,completo,244.08,80,completa
E03924,Rubén Morales,T050,piso_reposicion,completo,216.71,32,completa
E03925,Diana Ortiz,T050,cajas,completo,237.58,59,completa
E03926,María García,T050,piso_reposicion,completo,241.68,61,completa
E03927,Javier Vázquez,T050,almacen,completo,201.56,5,completa
E03928,Roberto Núñez,T050,cajas,completo,277.96,109,completa
E03929,Francisco Juárez,T050,piso_reposicion,completo,255.45,95,completa
E03930,Ana Rivera,T050,piso_reposicion,completo,214.23,64,completa
E03931,Mario García,T050,piso_reposicion,completo,253.42,86,completa
E03932,Ángel Ruiz,T050,cajas,completo,239.71,13,completa
E03933,Óscar Delgado,T050,cajas,completo,224.05,118,completa
E03934,María Núñez,T050,piso_reposicion,completo,225.31,77,completa
E03935,Itzel Romero,T050,piso_reposicion,completo,250.44,113,completa
E03936,Verónica Chávez,T050,perecederos,completo,276.61,104,completa
E03937,Verónica Ruiz,T050,cajas,completo,234.31,70,completa
E03938,Itzel Herrera,T050,cajas,completo,263.15,34,completa
E03939,Diana Ruiz,T050,perecederos,completo,279.55,83,completa
E03940,Patricia Gómez,T050,piso_reposicion,completo,247.14,61,parcial_manana
E03941,Patricia Núñez,T050,piso_reposicion,completo,237.03,49,completa
E03942,Salvador Martínez,T050,almacen,completo,240.95,86,completa
E03943,Claudia Hernández,T050,cajas,completo,258.48,107,completa
E03944,Sergio Medina,T050,cajas,completo,227.52,20,completa
E03945,Adriana Castillo,T050,cajas,completo,268.62,66,completa
E03946,Patricia Castillo,T050,piso_reposicion,completo,226.19,94,parcial_tarde
E03947,Roberto Núñez,T050,cajas,completo,262.3,39,completa
E03948,Cecilia Guerrero,T050,cajas,completo,260.51,41,completa
E03949,Laura Vargas,T050,piso_reposicion,completo,226.8,1,completa
E03950,Cecilia Sánchez,T050,almacen,completo,208.08,39,completa
E03951,Elena Hernández,T050,cajas,completo,261.7,70,completa
E03952,Ricardo Pérez,T050,cajas,completo,270.94,117,completa
E03953,María Mendoza,T050,almacen,completo,241.91,63,parcial_manana
E03954,Gabriela Vargas,T050,cajas,completo,257.59,35,completa
E03955,Sofía Álvarez,T050,perecederos,completo,245.92,98,completa
E03956,Antonio González,T050,cajas,completo,238.97,22,completa
E03957,Adriana Rivera,T050,perecederos,completo,282.82,22,completa
E03958,Mónica Reyes,T050,perecederos,completo,258.76,63,parcial_tarde
E03959,Cecilia Aguilar,T050,perecederos,completo,281.27,98,completa
E03960,Claudia Martínez,T050,perecederos,completo,251.66,25,completa
E03961,Miguel Delgado,T050,almacen,completo,200.32,1,completa
E03962,Paola Hernández,T050,piso_reposicion,completo,240.17,87,completa
E03963,Juan Jiménez,T050,cajas,completo,256.05,71,completa
E03964,Víctor Luna,T050,almacen,completo,231.38,82,completa
E03965,Ricardo Ramírez,T050,cajas,completo,236.09,48,completa
E03966,Eduardo Herrera,T050,piso_reposicion,completo,250.55,14,completa
E03967,Laura Vázquez,T050,almacen,completo,224.37,40,completa
E03968,Roberto Juárez,T050,piso_reposicion,completo,248.12,56,parcial_tarde
E03969,Óscar Romero,T050,piso_reposicion,completo,240.55,52,completa
E03970,Mónica Delgado,T050,cajas,completo,244.96,107,parcial_tarde
E03971,María Ortiz,T050,piso_reposicion,completo,243.98,27,parcial_tarde
E03972,José Sánchez,T050,almacen,completo,228.75,37,parcial_manana
E03973,Silvia Herrera,T050,cajas,completo,250.64,22,completa
E03974,Javier Contreras,T050,piso_reposicion,completo,242.43,69,completa
E03975,Víctor Gutiérrez,T050,almacen,completo,204.3,97,completa
E03976,Ana Juárez,T050,almacen,completo,245.51,106,completa
E03977,Manuel Rojas,T050,almacen,completo,216.75,27,completa
E03978,Sergio Aguilar,T050,piso_reposicion,completo,221.23,52,completa
E03979,Salvador Álvarez,T050,cajas,completo,266.31,89,completa
E03980,Paola Castillo,T050,piso_reposicion,completo,221.56,5,completa
E03981,Mónica Juárez,T050,piso_reposicion,completo,259.79,86,parcial_manana
E03982,Ricardo Reyes,T050,cajas,completo,245.23,16,completa
E03983,Silvia Vázquez,T050,piso_reposicion,completo,224.83,4,parcial_tarde
E03984,Alejandro Hernández,T050,piso_reposicion,completo,213.1,13,completa
E03985,Elena Ramírez,T050,cajas,completo,222.51,106,completa
E03986,Eduardo Romero,T050,piso_reposicion,completo,214.76,82,completa
E03987,Silvia Vargas,T050,piso_reposicion,completo,210.25,95,completa
E03988,Víctor Martínez,T050,cajas,completo,239.63,83,completa
E03989,Rosa López,T050,piso_reposicion,completo,225.52,96,completa
E03990,Ángel García,T050,perecederos,completo,260.11,60,parcial_tarde
E03991,Daniela Jiménez,T050,perecederos,completo,246.3,97,completa
E03992,Patricia Reyes,T050,cajas,completo,223.76,6,completa
E03993,Salvador López,T050,piso_reposicion,completo,213.56,70,completa
E03994,Cecilia Álvarez,T050,perecederos,completo,242.75,91,completa
E03995,Fernando Vázquez,T050,almacen,completo,215.83,120,completa
E03996,José García,T050,piso_reposicion,completo,217.4,43,completa
E03997,Francisco Herrera,T050,perecederos,completo,255.56,21,completa
E03998,Claudia Núñez,T050,cajas,completo,275.33,87,completa
E03999,Juan Ortiz,T050,perecederos,completo,248.31,8,completa
E04000,Patricia Luna,T050,perecederos,completo,241.79,93,completa
N051-281,Alejandro Mendoza,T051,piso_reposicion,completo,212.52,34,completa
N051-282,Víctor Núñez,T051,piso_reposicion,completo,210.64,87,completa
N051-283,Juan González,T051,almacen,completo,209.15,24,completa
N051-284,Cecilia Ruiz,T051,cajas,completo,268.65,43,completa
N051-285,Mario Morales,T051,perecederos,completo,266.64,113,completa
N051-286,Laura Gutiérrez,T051,piso_reposicion,completo,241.29,34,completa
N051-287,Carlos Álvarez,T051,perecederos,completo,255.04,102,completa
N051-288,Óscar Rivera,T051,piso_reposicion,completo,213.43,51,completa
N051-289,María Rojas,T051,almacen,completo,242.81,25,completa
N051-290,Alejandra Ramos,T051,perecederos,completo,243.43,11,completa
N051-291,Ana Reyes,T051,piso_reposicion,completo,211.65,66,completa
N051-292,Javier Reyes,T051,piso_reposicion,completo,238.64,54,completa
N051-293,Daniela Ortiz,T051,cajas,completo,225.0,61,completa
N051-294,Paola Luna,T051,almacen,completo,204.79,5,completa
N051-295,Mario González,T051,cajas,completo,268.02,32,completa
N051-296,Manuel Jiménez,T051,perecederos,completo,264.41,0,parcial_manana
N051-297,Arturo Delgado,T051,cajas,completo,234.49,36,parcial_tarde
N051-298,Raúl Chávez,T051,piso_reposicion,completo,227.43,112,completa
N051-299,Silvia Castillo,T051,cajas,completo,263.75,18,completa
N051-300,Patricia Reyes,T051,almacen,completo,203.32,83,completa
N051-301,Patricia Pérez,T051,piso_reposicion,completo,215.82,0,completa
N051-302,Fernando Aguilar,T051,almacen,completo,230.81,67,completa
N051-303,Eduardo Núñez,T051,piso_reposicion,completo,240.35,111,completa
N051-304,Itzel Jiménez,T051,piso_reposicion,completo,258.62,41,parcial_tarde
N051-305,Elena Gutiérrez,T051,almacen,completo,218.73,23,parcial_manana
N051-306,Guadalupe Pérez,T051,piso_reposicion,completo,213.25,69,completa
N051-307,Raúl Luna,T051,cajas,completo,252.25,33,completa
N051-308,Adriana Guerrero,T051,cajas,completo,258.3,107,completa
